TLOC,SEXO,EDAD_V,NIV,Ser_indig,Distancia,Ingreso,Edu_fin,Tener_conyuge,Primaria,Secundaria,Preparatoria,Carrera,Afore,Seguro,Credito,Empenio,Amistad,Familiar,Microfinanza,Credit_Fintech,Nomina_Cuenta,Cuenta_Fintech
0,1,33,3,1,,12000,,0,0,1,0,0,0,0,1,0,0,0,0,0,,0
0,0,59,3,0,,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,,0
1,1,77,2,1,45,4000,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,26,8,0,20,6000,,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0
0,0,48,5,0,,0,,0,0,0,1,0,0,0,,0,0,0,0,0,,0
1,0,62,0,1,,0,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,53,2,0,,10000,0,1,1,0,0,0,1,0,,0,1,0,0,0,,0
1,1,64,2,1,40,4000,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,34,6,1,,0,0,1,0,0,1,0,0,0,,0,0,1,0,0,,0
1,0,39,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,29,3,0,0,0,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,54,2,0,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,1,39,6,1,,9000,,0,0,0,1,0,1,0,,0,0,0,0,0,1,0
0,1,42,2,0,,3200,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,1,63,2,1,,0,,0,1,0,0,0,0,0,,0,0,1,0,0,,0
1,0,66,3,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,1,40,3,1,15,16000,,0,0,1,0,0,1,0,,0,0,0,0,0,0,0
1,0,27,3,0,30,2400,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,36,3,0,,2400,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,81,2,0,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,53,6,0,20,16000,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1,1,38,3,0,,8000,1,0,0,1,0,0,1,0,,0,0,1,0,0,,0
1,0,80,2,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,31,3,1,30,4000,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,0,47,3,1,30,0,0,0,0,1,0,0,0,1,,0,0,0,0,0,0,0
0,1,22,2,0,,4800,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,28,3,0,,1000,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
0,0,46,6,0,20,0,,0,0,0,1,0,1,0,,0,1,0,0,0,0,0
1,0,20,3,1,,3200,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,0,60,0,0,,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,,0
1,0,37,2,1,,1600,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,83,0,1,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,51,2,1,,8000,,0,1,0,0,0,0,0,,0,1,0,0,0,,0
1,0,27,8,1,0,0,,1,0,0,0,1,0,0,,0,0,0,0,0,,0
1,0,27,8,0,,0,,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,40,3,0,,3200,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,54,2,1,10,2000,,0,1,0,0,0,1,0,,0,0,0,0,0,0,0
0,0,47,3,0,30,8000,,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1,0,50,2,1,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,60,8,0,10,14000,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
0,1,56,3,1,,0,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,62,2,1,30,0,0,1,1,0,0,0,0,0,,0,1,1,0,0,,0
0,0,22,8,0,20,12000,,1,0,0,0,1,0,0,,0,0,0,0,0,1,1
1,1,31,3,1,,7200,0,1,0,1,0,0,0,0,,0,0,1,0,0,,0
1,0,20,8,0,,4000,,1,0,0,0,1,0,0,,0,0,0,0,0,0,1
1,0,30,6,0,,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,,0
0,0,44,3,1,10,8000,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1,1,18,6,0,,5000,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,1,25,6,0,0,8400,,1,0,0,1,0,1,1,,0,0,0,0,0,1,0
1,0,64,2,1,,4000,0,0,1,0,0,0,0,0,,0,0,1,0,0,,0
0,1,38,3,1,,8800,,1,0,1,0,0,1,1,,0,1,0,0,0,1,0
1,1,28,3,0,,2000,0,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,49,2,0,,8000,,0,1,0,0,0,1,0,,0,0,0,0,0,,0
0,1,28,3,0,,4800,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,69,2,1,,0,,0,1,0,0,0,0,0,,0,1,1,0,0,0,0
0,1,62,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,76,2,0,30,800,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0
0,0,53,3,0,,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,,0
1,1,32,8,1,30,24000,,1,0,0,0,1,0,0,,0,1,1,0,0,1,0
0,0,43,3,1,,0,0,0,0,1,0,0,1,0,,0,1,1,0,0,,0
1,0,27,6,0,0,0,,1,0,0,1,0,1,0,,0,0,0,0,0,,0
1,0,22,6,1,0,0,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,49,2,1,,12000,,0,1,0,0,0,1,0,,1,0,0,0,0,,0
0,0,53,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0
1,1,66,2,0,15,6000,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,77,2,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,66,0,0,15,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,19,6,0,,4000,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,1,43,3,1,30,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,28,3,0,,7572,,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,0,44,6,0,,0,,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0,1,61,3,1,,0,,0,0,1,0,0,0,1,,0,0,0,0,0,0,0
1,0,30,2,1,,0,,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,20,6,0,,0,,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
1,1,65,2,0,0,8000,,0,1,0,0,0,1,0,,0,0,0,0,0,0,0
1,1,44,3,1,30,6000,,0,0,1,0,0,0,1,0,0,0,0,0,0,,0
0,1,31,8,0,15,30000,,0,0,0,0,1,1,0,,0,0,0,0,0,1,0
1,0,22,3,0,40,2000,0,1,0,1,0,0,0,0,1,1,0,0,0,0,,0
1,1,47,2,0,,6000,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0
1,0,30,8,0,3,8000,,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
1,0,30,6,1,20,2400,,1,0,0,1,0,0,0,,0,0,1,0,0,0,0
0,0,33,3,0,10,7000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,0,83,0,0,,0,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,25,6,1,,8000,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,0,37,3,0,0,0,,0,0,1,0,0,0,0,,0,0,1,0,0,,0
1,1,49,2,0,,32000,0,0,1,0,0,0,0,0,,0,1,0,0,0,,0
1,1,56,0,0,,2800,,0,0,0,0,0,0,0,,0,0,0,0,0,,0
0,1,82,0,0,15,0,,0,0,0,0,0,0,0,,0,0,1,0,0,0,0
1,1,44,2,0,,7200,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1,1,41,3,0,,12000,,1,0,1,0,0,1,0,,0,0,0,0,0,,0
1,1,56,2,0,,10000,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,27,3,0,,0,0,1,0,1,0,0,1,0,,0,0,0,0,0,,0
1,0,29,3,1,,1200,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,1,55,2,1,,2000,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,43,2,1,,2400,0,1,1,0,0,0,0,0,,0,1,1,0,0,0,0
1,0,23,3,0,,0,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,63,2,1,,4000,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,69,2,0,0,6000,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,31,2,1,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0
1,1,39,3,0,,11200,,0,0,1,0,0,1,0,,0,0,0,0,0,1,0
1,1,50,3,0,30,8000,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
1,0,29,0,0,5,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0
0,0,33,6,1,,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,,0
1,0,46,2,1,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,79,0,1,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,53,0,1,,4000,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0
0,0,31,8,0,40,16000,,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
1,0,32,3,1,,0,0,1,0,1,0,0,0,0,,0,0,1,0,0,,0
1,1,38,3,0,,7200,,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1,1,30,6,1,,12000,,1,0,0,1,0,1,0,,0,0,0,0,0,0,0
1,1,66,2,1,30,7200,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0
0,1,34,0,0,,6000,0,1,0,0,0,0,0,0,,0,0,1,0,0,,0
0,1,42,6,0,,8000,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1,0,66,2,1,,2000,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,62,8,0,,0,,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
0,0,27,8,1,5,12000,,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,1,44,2,0,,8000,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,1,24,6,0,,3200,0,1,0,0,1,0,1,0,,0,0,0,0,0,0,1
1,0,34,3,0,,6400,0,0,0,1,0,0,0,0,,0,0,1,0,0,,0
0,0,46,6,0,30,3000,0,0,0,0,1,0,0,0,,0,0,0,0,0,,0
1,0,64,2,0,30,20000,,0,1,0,0,0,0,1,,0,0,0,0,0,,0
1,0,44,3,1,,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,,0
1,0,33,3,0,30,2400,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,1,25,3,0,,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,0,23,8,0,15,1000,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0
0,1,43,2,1,,5200,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,29,6,1,30,0,,0,0,0,1,0,1,0,,0,0,0,0,0,1,0
1,1,54,3,0,30,4000,,0,0,1,0,0,1,0,,0,0,0,0,0,1,0
0,0,32,6,0,15,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,,0
1,0,74,2,0,45,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,24,3,0,30,6800,,0,0,1,0,0,1,0,,0,0,0,0,0,,0
0,0,59,2,0,,0,,0,1,0,0,0,0,0,,0,1,1,0,0,,0
1,0,54,3,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,64,0,0,,3600,0,0,0,0,0,0,1,0,,0,0,0,0,0,,0
1,0,46,3,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0
0,0,49,2,1,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,33,8,0,,16000,,0,0,0,0,1,0,0,,0,0,0,0,0,0,0
0,0,66,2,0,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,75,2,1,99,600,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,23,6,0,40,4000,1,1,0,0,1,0,0,0,1,0,0,0,0,0,,0
1,0,33,6,1,30,800,,1,0,0,1,0,1,0,,0,0,0,0,0,0,0
1,0,29,3,0,,1200,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
0,0,76,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0
1,1,39,2,0,,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,,0
1,0,39,6,0,40,0,,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,1,22,8,0,,8000,0,1,0,0,0,1,0,0,,0,0,0,0,0,1,0
1,1,75,2,0,,4000,0,0,1,0,0,0,0,1,,0,0,0,0,0,0,0
1,0,50,2,0,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,25,2,0,15,0,,0,1,0,0,0,0,1,,0,0,0,0,0,1,0
1,1,20,6,0,,800,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
0,1,52,6,0,,4500,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
0,0,83,3,0,40,0,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,1,58,2,0,,10000,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,18,6,0,10,0,,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
0,1,65,6,0,10,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,,0
1,1,38,6,0,,8000,1,1,0,0,1,0,1,0,1,0,1,0,0,0,,0
1,0,63,2,0,,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,,0
0,1,33,3,0,15,8000,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
0,1,53,3,1,,8000,0,0,0,1,0,0,1,0,,0,0,0,0,0,,0
0,0,67,2,0,,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0
0,0,42,8,0,,14000,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,35,6,1,15,250,0,1,0,0,1,0,0,0,,0,0,1,0,0,0,0
1,1,45,3,0,,8000,,1,0,1,0,0,1,0,,0,0,1,0,0,,0
0,0,44,8,0,,30000,,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0
1,0,33,10,0,,12000,,1,0,0,0,1,0,0,,0,0,0,0,0,1,0
1,1,53,2,1,,0,0,1,1,0,0,0,0,0,,0,0,1,0,0,,0
1,0,52,3,0,5,1000,0,1,0,1,0,0,1,0,,0,1,1,0,0,1,0
1,0,36,3,1,0,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,32,3,0,20,0,,1,0,1,0,0,1,0,,0,0,0,0,0,,0
0,0,53,2,1,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,1
0,1,38,8,0,,25000,,1,0,0,0,1,1,0,,0,0,0,0,0,,0
1,0,41,6,0,,0,0,0,0,0,1,0,0,0,,0,0,1,0,0,0,0
1,0,51,2,0,,800,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
1,1,44,2,1,0,2000,1,0,1,0,0,0,1,0,,0,1,1,0,0,0,0
1,1,22,3,0,30,18000,,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
0,0,33,2,0,20,0,0,1,1,0,0,0,0,0,,0,1,1,0,0,0,0
1,0,47,3,1,30,8000,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,50,8,0,30,15600,,0,0,0,0,1,0,1,,0,0,0,0,0,1,0
1,1,55,3,0,15,7600,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0
1,1,27,3,1,,2400,0,1,0,1,0,0,1,0,1,0,0,1,0,0,,0
0,0,55,3,1,,5200,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0
1,0,36,3,1,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,21,7,0,30,8000,,1,0,0,1,0,1,0,,0,0,0,0,0,1,0
1,0,59,3,0,,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,1,19,6,0,,8000,,1,0,0,1,0,0,0,,0,0,1,0,0,,0
0,0,48,3,0,,15000,,0,0,1,0,0,0,1,,0,0,0,0,0,,0
1,0,35,3,0,30,0,,0,0,1,0,0,0,0,1,0,0,1,0,0,,0
0,0,30,6,1,,1000,0,0,0,0,1,0,0,0,,0,0,1,0,0,,0
0,1,48,2,0,30,5200,,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,47,6,0,10,0,0,0,0,0,1,0,1,0,,0,0,0,0,0,0,0
1,0,54,0,1,,6000,,0,0,0,0,0,0,0,,0,0,0,0,0,,0
1,0,80,2,1,,4000,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0
1,0,46,3,0,,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,,0
1,1,48,3,1,40,8000,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,0
1,1,57,2,1,,4800,0,0,1,0,0,0,1,0,,0,1,1,0,0,,0
0,0,53,2,1,,2800,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,48,2,1,,500,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,89,2,0,10,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0
1,1,52,0,1,,2400,0,1,0,0,0,0,0,0,,0,0,1,0,0,,0
1,0,31,3,1,5,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
0,1,36,2,1,,6000,,0,1,0,0,0,1,0,,0,0,0,0,0,0,0
1,0,37,6,0,,15000,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,71,0,1,,2800,0,1,0,0,0,0,0,0,,0,0,0,0,0,,0
0,1,61,2,0,,12000,,1,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,65,2,0,30,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0
1,0,79,0,1,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,53,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,34,2,1,,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
0,1,50,2,1,15,12000,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,70,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,52,2,0,,7200,,0,1,0,0,0,0,0,1,0,0,0,0,0,,0
0,0,45,8,0,30,6000,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0
0,0,29,6,0,,0,,0,0,0,1,0,0,0,,0,0,0,0,0,0,0
1,1,65,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,1,44,8,0,20,30000,,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
0,0,24,8,0,,14000,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,0,71,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,42,0,0,,3200,1,1,0,0,0,0,1,0,,0,0,1,0,0,,0
1,1,72,2,0,,3600,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,75,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,48,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,63,2,1,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,81,2,1,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,37,3,1,15,8000,0,0,0,1,0,0,1,0,,0,1,0,0,0,1,0
0,1,52,6,1,10,8400,,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0
0,0,37,3,0,,0,0,1,0,1,0,0,0,0,,0,1,1,0,0,,0
1,1,73,0,1,,6000,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,19,2,1,,0,,1,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,67,2,0,25,0,,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1,0,49,3,0,,0,0,0,0,1,0,0,1,0,,1,0,0,0,0,,0
1,1,42,3,1,,7200,0,1,0,1,0,0,0,0,,0,0,1,0,0,0,0
0,0,43,10,0,5,34000,,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0
0,1,54,2,0,,10000,,1,1,0,0,0,0,0,,0,0,0,0,0,,0
0,1,66,2,0,20,14000,,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,21,6,0,,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,,0
1,1,44,2,1,,4000,,1,1,0,0,0,0,0,,0,0,1,0,0,,0
1,0,54,0,1,,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,,0
0,1,18,2,1,,4800,,1,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,30,2,1,,7400,0,0,1,0,0,0,1,0,,0,0,0,0,0,1,0
1,0,79,2,0,,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,29,2,0,,8400,,1,1,0,0,0,0,0,,0,0,0,0,0,,0
0,1,48,3,1,,8400,,0,0,1,0,0,1,0,0,0,0,0,0,0,,0
0,1,53,2,1,,6000,,0,1,0,0,0,1,0,,0,1,1,0,0,,0
1,0,19,6,1,,2400,0,1,0,0,1,0,1,0,1,0,1,0,0,0,,0
1,1,57,2,0,,8000,,0,1,0,0,0,1,0,,0,0,0,0,0,1,0
1,1,36,3,0,,12000,0,0,0,1,0,0,0,0,,0,0,1,0,0,,0
1,0,38,3,1,40,3200,1,0,0,1,0,0,1,0,,0,1,1,0,0,0,0
0,1,81,8,0,20,0,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1,1,50,7,1,0,12000,0,0,0,0,1,0,1,1,,0,0,0,0,0,1,0
1,0,65,3,1,30,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,1,64,2,0,30,14000,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,75,2,0,25,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,25,8,0,15,12000,,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,40,3,1,,3200,0,0,0,1,0,0,0,0,,0,1,1,0,0,,0
1,1,63,3,1,10,7600,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1,0,50,3,0,,4000,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,46,2,0,15,10800,,1,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,30,3,1,,4800,0,0,0,1,0,0,1,0,,0,1,1,0,0,0,0
1,0,20,3,0,30,0,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,70,0,1,0,0,,0,0,0,0,0,0,0,,0,0,1,0,0,0,0
0,0,65,5,0,5,800,,0,0,0,1,0,0,0,,0,0,0,0,0,0,0
0,0,62,3,1,,400,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,52,3,1,10,6400,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,32,2,1,,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,46,2,1,,3600,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0
1,0,49,3,1,,0,,0,0,1,0,0,0,0,,0,0,1,0,0,,0
0,0,33,6,0,40,10000,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0
0,1,47,3,0,0,12000,0,0,0,1,0,0,1,0,,0,0,1,0,0,0,0
0,0,18,6,1,,7200,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,1,55,3,1,,6000,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
0,0,36,3,1,,4000,0,0,0,1,0,0,0,0,,0,1,1,0,0,0,1
1,1,23,2,0,,7200,,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,38,8,0,5,22000,,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0
0,0,52,3,1,,0,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,48,3,0,20,0,,0,0,1,0,0,1,0,1,0,0,0,0,0,,0
1,1,62,2,0,,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,70,0,1,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,62,3,0,,7200,,0,0,1,0,0,0,1,,0,0,1,0,0,,0
1,1,58,2,0,,4000,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,71,0,1,45,4000,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,38,3,0,25,8000,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,41,3,1,,3200,,1,0,1,0,0,1,0,,0,0,0,0,0,,0
1,1,27,6,0,,7200,0,1,0,0,1,0,1,0,,0,0,0,0,0,1,0
0,0,55,3,1,10,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,55,3,1,30,2000,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,39,3,1,30,4800,1,0,0,1,0,0,0,0,,0,1,0,0,0,0,0
1,0,79,0,0,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,37,2,0,45,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,24,6,0,,8000,,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
0,1,38,3,1,15,10800,,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0
1,1,51,3,0,,6000,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
0,0,53,2,1,,4000,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,22,6,0,45,6800,,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
0,0,35,6,1,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,0
1,0,31,3,1,,6800,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,52,8,0,40,12000,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0
1,0,69,2,0,20,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,29,2,0,,16000,1,0,1,0,0,0,1,0,1,0,0,0,0,0,,0
0,1,47,5,1,,7200,0,0,0,0,1,0,1,0,1,0,1,0,0,0,,0
1,0,70,2,0,30,3000,0,1,1,0,0,0,0,0,,0,1,0,0,0,0,0
0,1,22,3,0,,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,31,3,0,,6000,0,1,0,1,0,0,0,0,,0,0,1,0,0,,0
1,1,44,3,0,,4000,0,1,0,1,0,0,0,0,,0,0,1,0,0,,0
1,1,54,8,0,15,12000,,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
1,1,19,6,0,,4800,,1,0,0,1,0,0,0,1,0,0,0,0,0,,0
0,1,57,2,1,0,9600,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,0
0,0,31,6,0,0,0,,0,0,0,1,0,0,0,,0,0,0,0,0,0,0
0,0,31,10,0,20,3200,0,1,0,0,0,1,1,0,,0,0,0,0,0,0,1
0,0,29,6,0,40,8000,,1,0,0,1,0,0,0,,0,0,1,0,0,,0
0,0,58,3,1,,6800,0,0,0,1,0,0,1,0,,0,0,0,0,0,1,0
1,1,38,3,0,,4800,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,68,2,1,,500,,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,36,3,0,,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
